test_id,headline,CTR,pred_CTR_1,pred_CTR_2,pred_CTR_3,pred_CTR_4,pred_CTR_5,pred_CTR_6,pred_CTR_7,pred_CTR_8,pred_CTR_9,pred_CTR_10,pred_CTR_11,pred_CTR_12,pred_CTR_13,pred_CTR_14,pred_CTR_15,pred_CTR_16,pred_CTR_17,pred_CTR_18,pred_CTR_19,pred_CTR_20,pred_CTR_21,pred_CTR_22,pred_CTR_23,pred_CTR_24,pred_CTR_25,pred_CTR_26,pred_CTR_27,pred_CTR_28,pred_CTR_29,pred_CTR_30,pred_CTR_31,pred_CTR_32,pred_CTR_33,pred_CTR_34,pred_CTR_35,pred_CTR_36,pred_CTR_37,pred_CTR_38,pred_CTR_39,pred_CTR_40,pred_CTR_41,pred_CTR_42,pred_CTR_43,pred_CTR_44,pred_CTR_45,pred_CTR_46,pred_CTR_47,pred_CTR_48,pred_CTR_49,pred_CTR_50,pred_CTR_51,pred_CTR_52,pred_CTR_53,pred_CTR_54,pred_CTR_55,pred_CTR_56,pred_CTR_57,pred_CTR_58,pred_CTR_59,pred_CTR_60,pred_CTR_61,pred_CTR_62,pred_CTR_63
13541,this video's hilarious until you realize kids are actually learning this in the classroom,0.0163551401869158,0.022290617,0.023218066,0.02231669,0.010549558,0.022340422,0.022954121,0.017196717,0.019566743,0.023142815,0.025110122,0.029035848,0.015609277,0.018698892,0.025785714,0.014218554,0.023411449,0.026993545,0.019953862,0.0144576235,0.01992334,0.02428438,0.01920141,0.020104578,0.024242394,0.021354225,0.028998494,0.016258437,0.02318288,0.027392115,0.013548065,0.023821585,0.025772326,0.018175386,0.014924186,0.021779407,0.020209737,0.013359914,0.020928577,0.02244574,0.02533328,0.019731542,0.01831594,0.01932604,0.010698678,0.02444337,0.027954765,0.016566128,0.022333259,0.026952641,0.013987524,0.024495635,0.0258636,0.021086117,0.015057642,0.021608956,0.020783998,0.018763592,0.01818239,0.022737144,0.023861948,0.028840333,0.016886342,0.01609117
13541,this video's hilarious until you remember we're sticking kids in a classroom and doing this to them,0.0138178096212896,0.026211744,0.027177073,0.026162125,0.0151501745,0.024991682,0.026715172,0.017923528,0.020304438,0.022567753,0.026835755,0.028293293,0.016248753,0.02073046,0.027243644,0.014279798,0.02444734,0.026823184,0.020517632,0.015850224,0.019452047,0.026895327,0.020239059,0.020414907,0.023170555,0.023472484,0.02771018,0.014354963,0.027036618,0.026779223,0.014420893,0.023791175,0.026466116,0.019458123,0.017204482,0.020609241,0.027282413,0.015704677,0.022217166,0.022135904,0.027116286,0.022654984,0.018978495,0.019382175,0.010893306,0.025124138,0.026841111,0.015132397,0.027067468,0.027426736,0.014099395,0.024458207,0.027221344,0.021222243,0.016985131,0.020187993,0.027358742,0.019436417,0.018425219,0.02228042,0.02571601,0.028131444,0.015858792,0.017531093
13572,"they gave her a little sprout. but wow, they definitely weren't expecting her to do so much with it.",0.0107411385606874,0.010178858,0.011440538,0.01046825,-0.00067363307,0.010428924,0.010789089,0.006734549,0.006769674,0.009944703,0.017140219,0.02044189,0.0029180478,0.01197479,0.012926184,0.004401196,0.010708962,0.016182816,0.008508838,0.005960592,0.008551247,0.015398219,0.0074691344,0.006707847,0.010414563,0.015589561,0.020884372,0.0027634688,0.019808378,0.013653893,0.005045444,0.011842392,0.016948745,0.01239744,0.0055490704,0.010260381,0.008599648,0.005282264,0.0088248765,0.018594993,0.014382467,0.01289903,0.007755779,0.008123272,0.0024348944,0.016000906,0.019622684,0.0028126761,0.020502845,0.011732746,0.0050146114,0.011928014,0.016454108,0.007561399,0.005238464,0.009606272,0.008692989,0.007603268,0.0070466264,0.008646373,0.016141761,0.020491298,0.0010617636,0.005306309
13572,they gave a third grader a tiny sprout. little did they know just how much she'd do with it.,0.011129207383279,0.012767663,0.013803456,0.012949077,0.0040151943,0.014305025,0.014455715,0.008576723,0.008790655,0.012387408,0.017144855,0.022054795,0.0047796387,0.0142185725,0.014948873,0.005646467,0.014074575,0.019341443,0.012398652,0.0063896934,0.009902127,0.017468616,0.009563505,0.007373885,0.013021286,0.015655126,0.022645775,0.0044121332,0.018841641,0.015234996,0.0050194114,0.014455456,0.019980442,0.013833009,0.0055686655,0.011649016,0.011834877,0.008103395,0.012082983,0.02016096,0.017805923,0.0142817125,0.009971555,0.008200789,0.0033726394,0.016396567,0.021445714,0.004256973,0.019299766,0.014162345,0.00575736,0.01341762,0.019363862,0.011084667,0.005196629,0.0112303905,0.011914525,0.009611625,0.0077241855,0.01055163,0.016423646,0.022331815,0.0024988782,0.007559401
13572,they gave this girl something tiny. little did they know just what huge impact it would have on her.,0.0105234754452239,0.01871655,0.0186113,0.018142665,0.0066068694,0.01818454,0.018487709,0.012456572,0.014325506,0.017673815,0.021356259,0.029206641,0.01008234,0.015880195,0.020655695,0.009541821,0.020626191,0.02203369,0.015110505,0.012177027,0.017780893,0.020970393,0.0144427,0.015871054,0.017133461,0.018377282,0.028433405,0.010052383,0.019933369,0.022149447,0.009515863,0.019515093,0.022326207,0.015176244,0.013334229,0.019363169,0.017511072,0.010846067,0.015760764,0.022238282,0.021121766,0.022392724,0.013697912,0.014804075,0.0066009164,0.021986019,0.028731026,0.009704443,0.019865343,0.02046948,0.009906752,0.01959322,0.022227872,0.015020822,0.013336416,0.019017313,0.017598217,0.013520741,0.014766259,0.01650529,0.021572623,0.028574642,0.008861411,0.012262042
13572,they gave a 3rd grader something that seemed so small. what she did with it was quite a surprise.,0.011117136659436,0.020390395,0.019754343,0.020318678,0.009025186,0.018516274,0.01930958,0.013139091,0.016309781,0.018338174,0.0207471,0.027196638,0.010404509,0.01782315,0.022389539,0.008930117,0.018505964,0.023161102,0.01700402,0.012667797,0.018185716,0.021546163,0.014249918,0.016620992,0.01711429,0.01770115,0.026662301,0.009302167,0.021744857,0.022262625,0.0091923475,0.018253472,0.023593847,0.015764212,0.0114575615,0.018991727,0.017407296,0.011049511,0.013532545,0.019709138,0.02068416,0.019135565,0.013896215,0.015669418,0.0074697062,0.02151437,0.026289575,0.009946736,0.021882966,0.022008631,0.008871304,0.017467044,0.024142688,0.016781908,0.012302253,0.0187971,0.018993089,0.014074171,0.015261071,0.017507011,0.02153365,0.02710624,0.010281531,0.0119580375
13572,"give a 3rd grader a tiny sprout, and she just might turn it into something way bigger than herself",0.0065005417118093,0.01757839,0.017575912,0.016951583,0.007615112,0.017140163,0.017707888,0.0061779777,0.008954944,0.015197538,0.015367489,0.023158796,0.0065699127,0.014113323,0.015972927,0.005688872,0.015933651,0.022295367,0.01341552,0.0084327,0.011882655,0.018895997,0.007773791,0.008506434,0.014915472,0.016712442,0.024007488,0.006162675,0.01868006,0.016178265,0.0048282743,0.0154962875,0.023329278,0.016326303,0.008580445,0.012026627,0.01473107,0.007652214,0.014418885,0.022839217,0.018150736,0.015685992,0.007580441,0.009082533,0.0052934326,0.015146695,0.023133576,0.0068436507,0.018990766,0.016177619,0.005379064,0.015129685,0.022990618,0.013497007,0.008735355,0.012137875,0.015305944,0.007926449,0.007852276,0.0146644395,0.015360557,0.023859337,0.0049819984,0.00543392
13574,"not everyone loves elephants like some of us do, or like these folks who are over ivory",0.0051420838971583,0.0056991167,0.006900497,0.0057698973,-0.005552329,0.0051910244,0.0069194026,0.0040897243,0.005831126,0.006130142,0.012077257,0.017233599,0.0021269713,0.009388095,0.010878585,0.0013915077,0.008886371,0.01262532,0.005284142,0.0042777965,0.006854959,0.01066016,0.005783258,0.0075785937,0.0067567565,0.014517061,0.0148850465,0.0012583751,0.01601802,0.013244476,0.0005909819,0.010937292,0.014781661,0.007946235,0.00287263,0.0071885437,0.0074216295,3.460236e-05,0.0053024227,0.01598279,0.010907553,0.009763846,0.0051669367,0.006041306,0.0019095279,0.011867579,0.016353022,0.0019768942,0.015318951,0.011207055,0.0010127779,0.010918982,0.013326041,0.0042936024,0.004060345,0.008130658,0.006707508,0.0048875753,0.005156391,0.0043277126,0.011517758,0.016495347,-0.00015581399,0.00360349
13574,the love they show their kids and each other is so amazing that we’re learning how to show them ours,0.0045357524012806,0.013328131,0.0129707735,0.012444869,-0.00034245476,0.011810197,0.012903281,0.0066656256,0.009329271,0.010350436,0.015345333,0.017972939,0.0020950064,0.010005033,0.0122446865,0.0022222959,0.011845514,0.015570055,0.008479099,0.0069820834,0.00952629,0.011883713,0.008265121,0.00952149,0.009689633,0.015394453,0.019009989,0.002178356,0.013826003,0.013101282,0.0031066313,0.0105676465,0.016102318,0.008734161,0.0064158672,0.010922238,0.006937092,0.005859012,0.011007845,0.012794839,0.015193863,0.010372536,0.0068421736,0.010784574,0.0004757587,0.013895223,0.017761558,0.0025141947,0.013185138,0.011402313,0.0031233747,0.009919208,0.015919203,0.008851613,0.0069148075,0.010211833,0.007506922,0.0073264306,0.008746508,0.00844425,0.014694989,0.017682604,0.00046708062,0.0044072643
13574,"the more we understand these gentle giants, the more we want to do to help them",0.0045970795024337,0.009566454,0.008016292,0.007534895,-0.0028872453,0.007950649,0.0077309813,0.002073694,0.0035467744,0.008612588,0.010433536,0.015766982,0.0030428153,0.010881991,0.011124553,-0.0024003703,0.0106125735,0.014805654,0.008669133,0.0041264193,0.008750502,0.0068894215,0.003377732,0.0035358137,0.008166723,0.0082938075,0.015858807,0.0021260306,0.0111701805,0.011408437,-0.0044074357,0.0091651045,0.015652124,0.007530851,0.0032886676,0.008742906,0.004350124,0.002295334,0.005832318,0.009561753,0.012248475,0.009139841,0.0030314168,0.0035589868,-0.0048722886,0.010683607,0.014586789,0.0029440764,0.010876795,0.010712292,-0.003746828,0.008582879,0.014852002,0.008658393,0.0047657155,0.00915473,0.0043394286,0.00423079,0.001222658,0.0063525885,0.0103531405,0.015675467,0.0002720803,0.0011595702
13574,"now that we see how tender and smart elephants are, maybe we just don’t need all that ivory",0.0059299191374663,0.006145682,0.0069175456,0.006480623,-0.005810812,0.0070557296,0.006850129,-0.001160956,0.004245679,0.005383173,0.012118883,0.015630253,0.0020482503,0.010560996,0.01189854,-0.0004786998,0.004736863,0.015332399,0.006777064,0.0046867663,0.0036156066,0.006786369,6.1780214e-05,0.0053781318,0.007298935,0.0112784095,0.014392595,0.0011951737,0.0121447425,0.01326922,-0.0012067109,0.0059591196,0.015931783,0.0070694727,0.0033517675,0.0050420314,0.0057539996,-0.0014418699,0.004974344,0.010825632,0.009176165,0.006440811,-0.00011457782,0.0037556458,-0.0029626656,0.011923024,0.015985612,0.001900401,0.011703378,0.011465736,-0.000120902434,0.0057423003,0.015275271,0.0066710534,0.004479509,0.0049513206,0.00567469,-0.00044542272,0.0037131691,0.0036969185,0.011912391,0.016014572,0.00074018724,-0.0014520921
13574,"their famous guitars were decorated with elephant ivory, and then mammoth tusk. but no more.",0.0044016506189821,0.0065391697,0.0066006742,0.0067395438,-0.005573135,0.007537123,0.006756924,0.002351758,0.007868354,0.007653795,0.010911239,0.019932304,-4.8169866e-05,0.010145197,0.011896538,-0.00106184,0.011147007,0.016061874,0.008066111,0.0052451743,0.0058249496,0.010807276,0.004135602,0.00957773,0.007816341,0.009564653,0.020485204,-0.0003545452,0.014313171,0.012519559,-0.0006562378,0.010699559,0.016820583,0.011096692,0.0036884537,0.0064057633,0.0056165196,0.003435187,0.006856935,0.012699375,0.009927938,0.009862049,0.0037206076,0.007573638,-0.0027988516,0.011437941,0.019497585,-0.00041008554,0.013711441,0.0105057545,-0.000557987,0.011377964,0.016454756,0.008049815,0.0035730507,0.007791817,0.005355604,0.004108728,0.00698754,0.005572114,0.010086477,0.019308515,-0.0009812918,0.0024081673
13627,"scared of ebola? let this guy give you a calm, comforting, and scientific hug",0.007739082365948,0.010350099,0.010176415,0.010893643,-0.0016526431,0.011571823,0.010417232,0.0058504036,0.008166183,0.013524619,0.012022922,0.020524148,0.0018124003,0.012889169,0.011390064,0.00251979,0.012267698,0.016146159,0.010024205,0.0050064838,0.010177899,0.014522543,0.0073169507,0.008146321,0.012937584,0.015008302,0.020307455,0.0023701414,0.02064635,0.0124933645,0.0029785857,0.012442939,0.01512642,0.0142923435,0.0060258387,0.009301253,0.007552607,0.0024312027,0.007142502,0.015678613,0.014102446,0.013358429,0.0070358934,0.008847324,0.0028381273,0.011209134,0.020008612,0.0017964728,0.020204948,0.01340507,0.0029324945,0.012136374,0.015929423,0.009501516,0.0067683533,0.010021735,0.0086164735,0.0060171457,0.0074838893,0.010625765,0.012169076,0.0217187,0.001308037,0.0057096006
13627,this guy explains ebola using 'the three amigos'. awesome.,0.0124966041836457,0.013440944,0.012718584,0.012290249,0.0010838322,0.011871183,0.012918165,0.0070585534,0.009098272,0.012465557,0.016342526,0.022662178,0.0039501972,0.011211671,0.013236115,0.0072923824,0.014826905,0.016786383,0.012016236,0.0065678554,0.010179829,0.017196087,0.0092207175,0.010017682,0.012378693,0.016331797,0.020953443,0.004247602,0.016095992,0.012846421,0.00558611,0.013047256,0.017723007,0.013950809,0.008135925,0.012160849,0.010334436,0.0044688582,0.007863839,0.017035132,0.01646277,0.013280282,0.00843286,0.010976393,0.0024275705,0.014855232,0.020092852,0.0039454587,0.016655123,0.013385247,0.0058759917,0.012448728,0.01690961,0.011642686,0.008782867,0.011374168,0.011806827,0.008611301,0.008307825,0.010878708,0.015395772,0.021695167,0.0035394803,0.0069021694
13627,"get ready for the most comprehensive, scientific, and freak-out free explanation of ebola ever",0.0089356110381077,0.017178541,0.01725318,0.017611422,0.004694082,0.017088188,0.016911568,0.009126874,0.012252681,0.014799288,0.020008884,0.023277238,0.0057534035,0.014504308,0.016599568,0.00811293,0.016657349,0.017221376,0.012662455,0.007845533,0.01129096,0.017980736,0.011025871,0.011832598,0.01529791,0.01664257,0.023698252,0.0048057996,0.017353237,0.01666005,0.00830093,0.015362367,0.01615552,0.016127715,0.010704975,0.012201916,0.009995507,0.010285754,0.0139686465,0.01831135,0.01653114,0.017094541,0.011245155,0.012132851,0.0040161684,0.016659644,0.021879017,0.0046058763,0.017972218,0.018049818,0.008493589,0.015122108,0.015958628,0.012223977,0.010165613,0.012852848,0.00997665,0.011943272,0.011377865,0.0148497615,0.016699594,0.02297121,0.0045829676,0.0096767675
13627,here's a video that demystifies that african virus everyone is talking about,0.0074257425742574,0.016719403,0.017269885,0.01774957,0.0046436824,0.016443145,0.016729109,0.01115345,0.012055851,0.017587285,0.019879146,0.025740646,0.010077799,0.016350158,0.01727717,0.0080252625,0.017817765,0.022574116,0.015219667,0.01017904,0.013336014,0.023843968,0.012373522,0.012285552,0.018665526,0.020285921,0.02498179,0.011628896,0.021055063,0.01944592,0.00910183,0.019805387,0.02140327,0.01627094,0.010514361,0.014073424,0.012682458,0.0056543164,0.01482272,0.02198129,0.018177193,0.015642285,0.012190551,0.012714869,0.01139459,0.0192112,0.025489517,0.010700379,0.021290239,0.020288652,0.009512166,0.020090915,0.022550322,0.014259354,0.010734871,0.013976127,0.013096044,0.013087356,0.012755953,0.020069972,0.019900193,0.026167464,0.009169856,0.009642875
13716,amazing: eighth grader convinces entire school to skip seaworld,0.0110591237771161,0.018575896,0.021171112,0.01838107,0.010290474,0.018326249,0.02139742,0.011691969,0.022036746,0.014729121,0.021533057,0.028153427,0.0102393795,0.022954704,0.021464936,0.011810645,0.020487245,0.023767713,0.018947484,0.015237673,0.017487254,0.024875674,0.014168295,0.020406073,0.015564757,0.018488847,0.026980378,0.008982571,0.023626657,0.021531258,0.011301227,0.017659534,0.023602331,0.018219568,0.015805185,0.015933536,0.01497432,0.013972234,0.022027552,0.023906467,0.023960184,0.018460577,0.013273073,0.02286524,0.0067861862,0.020701172,0.02727507,0.009751853,0.02503608,0.023637561,0.011720886,0.015853066,0.024723455,0.018323475,0.015082171,0.016810883,0.015287342,0.013395434,0.021051517,0.015152091,0.020218877,0.02909936,0.008692512,0.011686679
13716,one passionate eighth grader convinced her entire school to skip seaworld,0.0076726342710997,0.019657092,0.021347113,0.020114126,0.011283629,0.018999146,0.021468133,0.011717749,0.016941814,0.016824681,0.02391681,0.028928332,0.010058016,0.02251057,0.024057683,0.008730501,0.020468373,0.022977892,0.017636167,0.013351445,0.018226705,0.02286862,0.013228298,0.018908592,0.017387763,0.02109854,0.027774353,0.0102788545,0.024895268,0.023579698,0.009199958,0.019562248,0.023590712,0.018205462,0.014145481,0.018612336,0.016456248,0.013600938,0.022096612,0.0243748,0.021220708,0.019232117,0.01362418,0.018064948,0.010322545,0.02404404,0.02809468,0.010075817,0.02434174,0.023882655,0.009757688,0.018632594,0.024685593,0.016714437,0.013758272,0.018965043,0.016358394,0.01334805,0.01681854,0.017365985,0.023470731,0.029535271,0.009967377,0.011758918
13716,what kind of eighth grader convinces her entire school to skip seaworld? the best kind.,0.0071881606765327,0.018895464,0.019291572,0.018148687,0.013123568,0.018593404,0.018466586,0.01088381,0.019460488,0.016955756,0.025865933,0.02579635,0.011181211,0.023091912,0.020650374,0.010741282,0.021939535,0.023514913,0.014784663,0.015586496,0.01658674,0.021808382,0.012826169,0.01944219,0.018445961,0.022059958,0.025509425,0.009265821,0.026492244,0.020574309,0.010913976,0.019845575,0.023945479,0.017854251,0.015038327,0.018224455,0.018612945,0.016634516,0.020430924,0.023628144,0.024857223,0.022450011,0.012643633,0.019528901,0.010300977,0.024102496,0.025213145,0.0071918555,0.026340421,0.02016655,0.012630111,0.01907742,0.024020093,0.015415659,0.014470935,0.01812888,0.018554823,0.012903741,0.018347519,0.017350245,0.023795608,0.026803762,0.007426165,0.010740019
13757,"nope, nobody spilled breakfast. these fell from the sky and they’re much tastier. if you’re a bee.",0.0133576199149969,0.011865035,0.013842158,0.012168536,0.002163794,0.011096355,0.011960188,0.0069171884,0.008981515,0.015594756,0.018305093,0.02100797,0.007147586,0.014237258,0.014409436,0.003918901,0.013488214,0.019406032,0.008859428,0.00880113,0.010309823,0.014720293,0.00831887,0.008305652,0.016483463,0.016790964,0.020486668,0.008071221,0.01911438,0.016616007,0.0043504573,0.014105067,0.019773435,0.013149742,0.009974361,0.012861896,0.010471119,0.0055739954,0.009602897,0.019080753,0.014561631,0.012810919,0.007680022,0.009488046,0.0036944114,0.017625317,0.020751674,0.008880477,0.01767724,0.016946794,0.005746348,0.013450906,0.018959036,0.009953195,0.009448972,0.012299307,0.011032976,0.008531587,0.009350268,0.0144529985,0.01882534,0.019870851,0.007957056,0.0055636037
13757,"somebody’s breakfast? nope, these fell from the sky and they’re even yummier. if you’re a bee.",0.013666763594068,0.009410214,0.010760196,0.009584533,-0.0015883632,0.007303266,0.008568414,0.005888396,0.009277653,0.011148656,0.016947541,0.017992001,0.0051287245,0.010482507,0.0100757815,0.0013817102,0.009343367,0.016165443,0.007501838,0.005858957,0.0076036043,0.012456983,0.0076688873,0.009461068,0.011082578,0.014280388,0.01830849,0.006071875,0.016395811,0.012672186,0.0011134092,0.010149356,0.016809389,0.011794808,0.0063567655,0.009513058,0.008241797,0.0034629665,0.007360436,0.0176017,0.012215242,0.010623865,0.007179439,0.009935228,-0.0004334636,0.015559116,0.017549004,0.006363293,0.014702516,0.012649339,0.0019885208,0.009420283,0.016304415,0.008702522,0.006222589,0.009453826,0.0085814595,0.007688647,0.0098493,0.009389386,0.016094763,0.018063758,0.0057371967,0.0046404162
13757,"they may look like breakfast, but they just fell from the sky to make a lot of bees happy happy.",0.0127758420441347,0.010653827,0.011579307,0.010577697,-0.0012410097,0.010598753,0.011143638,0.0026543345,0.0062425984,0.009333113,0.015969843,0.016889062,0.0047731083,0.011957537,0.010298882,-0.0023985766,0.0074802823,0.01693849,0.0077076294,0.005922801,0.00510351,0.013459992,0.004855939,0.006918414,0.01055998,0.013571387,0.016071334,0.003992006,0.017399963,0.012125399,-0.002828505,0.0059542917,0.017097,0.012729499,0.0051246667,0.008514438,0.00826934,0.0043523535,0.007540956,0.015370196,0.012979893,0.0070739277,0.0048693893,0.006482317,0.00059704855,0.0140236765,0.01694553,0.0040819496,0.01730159,0.012305174,-0.0025865529,0.0052941516,0.01680098,0.0075241816,0.0051203314,0.007837601,0.008173855,0.0041156933,0.0070622438,0.009607831,0.01422726,0.01684551,0.003016293,0.0015580142
13757,nobody dumped their cereal bowl. these fell from the sky and they're even tastier. if you’re a bee.,0.0132104454685099,0.013638485,0.015584681,0.013776358,0.003888933,0.01295891,0.013518967,0.009633659,0.010883061,0.015173265,0.020178022,0.022567198,0.00769832,0.015652955,0.015851429,0.006647289,0.015236497,0.022366704,0.010626276,0.009873238,0.0120217465,0.015823986,0.010448014,0.010023015,0.015368601,0.017903563,0.022020608,0.008413399,0.021405617,0.017476281,0.0064794794,0.016015865,0.022458954,0.014369978,0.0107851615,0.014334347,0.011637829,0.008853916,0.012679039,0.021673502,0.017206375,0.016652863,0.009649912,0.010979956,0.004098326,0.019333802,0.02210106,0.0089487955,0.019431312,0.019097317,0.0076779258,0.015265577,0.021957215,0.011404117,0.01077893,0.014563046,0.012349516,0.010726731,0.011461444,0.014267085,0.021207187,0.021549858,0.008765131,0.007308508
13757,these just fell from the sky and they taste even better than what they look like. to a bee.,0.0094618568894145,0.013679728,0.015489843,0.015008988,0.0031756386,0.013332576,0.014270939,0.006666165,0.009209736,0.014144711,0.01701874,0.02307178,0.006449282,0.010861844,0.012219064,0.0030891784,0.012627441,0.017970413,0.011420122,0.008552547,0.010416236,0.0148362145,0.009567127,0.008898883,0.014235037,0.014610779,0.021465797,0.0078888275,0.014654862,0.014588991,0.0028965473,0.01339677,0.01828868,0.01323301,0.0067671975,0.012074739,0.012838066,0.0033387057,0.012227431,0.019021524,0.016800314,0.0103381,0.008811271,0.009594591,0.0033310503,0.016009035,0.021830782,0.0068916567,0.014434565,0.013510494,0.0027815383,0.012330573,0.017255127,0.011153533,0.007903045,0.011343472,0.01342164,0.009469366,0.008888507,0.014346389,0.017005105,0.021433637,0.005934432,0.007111207
13788,the most crucial thing kids should know and the video that tells them for you,0.0057757941716986,0.017077867,0.017441805,0.016499495,0.005184438,0.017907072,0.01805015,0.009721284,0.014413935,0.016747057,0.01785993,0.025788631,0.01013945,0.016681874,0.01916844,0.008210413,0.013169114,0.020524016,0.0141623095,0.0115383295,0.014097419,0.018382635,0.011692461,0.014781639,0.016062303,0.017914236,0.025473602,0.011360519,0.019499257,0.01935237,0.008513823,0.014216889,0.020505212,0.013984093,0.01077249,0.016073797,0.012362001,0.009917397,0.012334881,0.018308958,0.01745281,0.015548745,0.010892775,0.014378618,0.0038600545,0.017506268,0.024858229,0.01036717,0.018656963,0.019570988,0.008309605,0.013737835,0.020263854,0.014507054,0.0115769375,0.01612052,0.012633117,0.011906527,0.012813635,0.015190262,0.018385584,0.02501538,0.0095686875,0.009044623
13788,the most painfully awkward but crucial thing kids must know: and the video that tells them for you,0.0103466114847387,0.01908004,0.0195891,0.018145885,0.007917797,0.017835595,0.019064914,0.015747285,0.0199578,0.022139592,0.025275517,0.028569069,0.014939701,0.01987732,0.026084766,0.012671795,0.019897308,0.025070293,0.01784072,0.015836276,0.0195265,0.022004306,0.016654031,0.020028463,0.022163292,0.022390118,0.02876573,0.016509376,0.023396065,0.027431434,0.013369035,0.01982817,0.024661472,0.0153398,0.016377818,0.021635432,0.01874974,0.0156176705,0.01763906,0.023073824,0.02482236,0.020659758,0.016239395,0.020419717,0.008758731,0.024085566,0.027864177,0.014004279,0.022307662,0.02656639,0.01334676,0.018955749,0.024583522,0.01910525,0.016010087,0.021767922,0.01882361,0.017254617,0.01826565,0.021084115,0.024172537,0.027668077,0.015006557,0.014356574
13788,the scariest thing kids need to know that is so painful to tell them: until now,0.012671321437807,0.023070466,0.023715913,0.022664554,0.01337854,0.022394538,0.023330018,0.015872393,0.021802872,0.024707712,0.029566921,0.029115591,0.017960338,0.023287006,0.028881822,0.017562158,0.026088007,0.02667378,0.01889736,0.017290525,0.021057803,0.023441674,0.017534856,0.022694249,0.02478834,0.02512694,0.030879594,0.018191442,0.025482647,0.029509239,0.017927218,0.025495067,0.027204385,0.017845118,0.019952085,0.022475157,0.02165495,0.016245715,0.022706931,0.025014913,0.025379682,0.023545412,0.01636032,0.022833481,0.011668898,0.027897008,0.029490877,0.016688492,0.025328435,0.029301258,0.016539576,0.025286239,0.02651979,0.019154135,0.019794587,0.022691887,0.022022951,0.016910315,0.02202017,0.02213239,0.0278687,0.030467559,0.01728943,0.01422881
13788,the most terrifying thing kids need to know that's so painful to tell them: until now,0.010559662090813,0.02307771,0.023438388,0.022623243,0.012305848,0.02143831,0.02249577,0.01604237,0.021292951,0.025530852,0.029104136,0.028498378,0.019360075,0.0228733,0.029315118,0.01819263,0.027110431,0.026997725,0.018454235,0.01855782,0.022625785,0.023298867,0.017272932,0.021871954,0.025632989,0.024987016,0.029953182,0.01988995,0.025140584,0.030962612,0.017529458,0.02596778,0.027846336,0.017623745,0.022347141,0.02428748,0.022286229,0.016064905,0.02208679,0.026066286,0.024959026,0.023416592,0.016150318,0.021770447,0.011953527,0.027613074,0.028701406,0.017731905,0.025156641,0.0301025,0.01648351,0.02529974,0.02714708,0.018933592,0.022192385,0.024690568,0.022471717,0.01701242,0.021347404,0.023336997,0.027686736,0.029657587,0.018729616,0.014231035
13788,the most terrifying thing kids need to know. here's how to tell them.,0.0092862828336428,0.019479046,0.019808395,0.019208264,0.009091381,0.017076375,0.01953369,0.014397183,0.014888197,0.020227086,0.020776618,0.025773384,0.012378292,0.01800796,0.022735752,0.012663405,0.020136312,0.022267034,0.014433497,0.015565428,0.019335106,0.020161254,0.01587199,0.015241292,0.022064764,0.01927596,0.025712255,0.014777988,0.022720428,0.023512598,0.011479713,0.020456009,0.022332115,0.014616962,0.016660996,0.019971233,0.01618714,0.012336925,0.017009929,0.02087765,0.019686662,0.016852982,0.01501472,0.0150121935,0.008669611,0.019701937,0.02652882,0.013020106,0.02188809,0.024479408,0.011567486,0.019575931,0.022445222,0.014578757,0.017561153,0.019895684,0.016394038,0.015771361,0.014568057,0.01913671,0.020041298,0.026955042,0.013033006,0.01332023
13788,the  most crucial thing kids need to know. here's how not to traumatize them.,0.0062079668908432,0.01511503,0.015720684,0.015002428,0.00493595,0.014208827,0.015329577,0.009495148,0.010557289,0.016039094,0.01868617,0.021580338,0.009343905,0.016002823,0.019308334,0.007742282,0.014955696,0.019415982,0.012247015,0.012453026,0.015197631,0.018432414,0.010364436,0.011061093,0.01730885,0.01676243,0.022026833,0.010581955,0.02123285,0.01879447,0.0073882975,0.01388495,0.019776285,0.012459364,0.011893551,0.016748857,0.015221989,0.010331536,0.013615366,0.018804898,0.017371219,0.014458397,0.009670782,0.011310911,0.0055629723,0.017458173,0.021962259,0.009009767,0.020412976,0.018993262,0.0072491895,0.012926601,0.019302674,0.012317964,0.012558751,0.016603634,0.01487878,0.010361691,0.010365328,0.01569804,0.018426863,0.022510499,0.0080643445,0.007924801
13788,the crucial rules kids need to follow to help them not be a victim,0.0033104150751209,0.014716225,0.015398942,0.015083881,0.0035488345,0.014302351,0.014945924,0.0051058894,0.010944122,0.015882928,0.018753687,0.020986203,0.009471299,0.014325563,0.01700474,0.006929431,0.015478708,0.020818591,0.01438034,0.010125953,0.013117306,0.018213827,0.0059243627,0.011340042,0.014387477,0.017756235,0.0210829,0.00910788,0.01709765,0.016802717,0.005961351,0.0153056495,0.02035135,0.014986887,0.00999445,0.0139966495,0.012816982,0.008898519,0.013645522,0.020068599,0.017673105,0.013907649,0.004941282,0.011330705,0.0043032616,0.018265793,0.020389289,0.008933883,0.016762942,0.017427405,0.006505428,0.015211638,0.020906935,0.015115881,0.011092933,0.014407352,0.013321163,0.0061742933,0.009615002,0.015166352,0.018802218,0.02083014,0.008210864,0.0040010717
